component_id,canonical_name,source_count,sources_present,has_regulatory_signal,has_safety_signal,regulatory_signal_count,safety_signal_count,total_ensayos_clinicos,ensayos_completados,tasa_no_completado,tasa_riesgo_toxicidad,interaction_degree_drugbank,created_from_primary_source
COMP_1A06C870C433,L-Tyrosine - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_26BE65CCEC1B,L-Tyrosine - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_35A9062C7EE1,L-Tyrosine - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DC4AC9AF4DFD,L-Tyrosine - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_64528DF73116,L-Tyrosine - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E7865087E9A2,L-arginine (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C863685D2851,L. lactis (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6022D18AAA99,LGD-4033,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_ACE940A6400D,Lepidium meyenii,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_66335029A27D,Leucyl-L-Isoleucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CA93AECBA1C9,Magnesium tanshinoate B,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8C8D478BF783,Malpighia emarginata,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_44C988F1FF32,Methionine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_896662E49A97,Methyl-1-Etiocholenolol-Epietiocholanolone,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F47E0FD19C14,Methylsynephrine,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_6648215C95BB,N-(2-hydroxy-2-p-methoxyphenylethyl) benzamide,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_422347CDEBF9,N-Acetyl Carnosine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C0BCA0DCF245,N-Acetyl Galactosamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_85CD731EB791,N-Acetyl Galactosamine 4-sulfate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_94157A0271D8,N-Acetyl Glucosamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B88426D643D5,N-Acetyl-Tyrosine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_94E06003479B,N-Benzyl-Alpha-Phenylethylamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0B5FD564244B,N-Caffeoyldopamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A4C0929932D4,N-Methyl-aspartic acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_05115800F154,N-acetyl glutamine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5F8B4726EDC3,N-acetyl leucine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B28CD39C4E2C,N-acetyl methionine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_173D0ECE3E4D,N-acetyl phenylalanine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A9918320656A,N-methyl Tyramine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9B66C3758D52,N-phenylacetyl-L-Prolylglycine ethyl ester,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_857A12FA2077,Natural flavor(s),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3D7DD356AB9B,NeoHecogenin-3-O-Beta-D-Glycopyranoside,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F6848A031044,Octopamine,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_400482E8CE00,Omega 3 Fatty Acid (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_18A7C64368AE,Omega-3 Fatty Acids (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FE7C68397213,Omega-3 Fatty Acids - Ácidos grasos Omega-3 en Espanol,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_041D8FEFC15D,Omega-5,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EA8C1C7141D8,Omega-7,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EF971D606F57,Omega-9,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_55D80644AC1D,Ornithine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_502DA8919F94,Ornithine l-aspartic acid,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FB039D7CF58A,P. nigraclens (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DC50A9AF92F4,Phenylalanine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_29E461061887,Picamilon,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_F6050F70F676,Probióticos,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_3C7A3D421C9E,Pure and Highly Concentrated Caffeine,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_1511FDF988DA,RAD-150,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_1F661E59C694,Reginin A,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_00D26860E3FF,Riboflavina,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_750377A4557E,Ribose-l-cysteine,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D26BC78E44B6,Rosemary antioxidant S-32,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A45E7E7C1703,SAMe (S-Adenosyl-L-Methionine) (AHRQ),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A69B0704CC58,Serine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4A9EE143EFF8,Spirostan-5A-Diol-6-one-3-one,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C05C8A2D6A13,Summary of Evidence-Based Ephedra Review,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_06490FD6C766,Suplementos dietéticos para la función inmunitaria y las enfermedades infecciosas,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_28688F7ED192,Taurine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_24C39F4BCD13,Testolone,1,FDA Directory,true,true,1,1,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_39C3DD809861,Threonine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BB878B6649CB,Tryptophan (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8DAF3D3D1BBF,Type A polymers,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1640AB45D782,Type-A Polymers,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4F5BCEA1CBD5,Tyrosine (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5743EC87AB95,Vaccinium myrtillus,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_01B7A4FDFECB,Valine-l-malate,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_586FCAFF6BF8,Viramin E (mixed tocopherols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_27B0172BE904,Vitamin A &mdash; Health Professional Fact Sheet (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E9F8CF297119,Vitamin A (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D24191E77409,Vitamin A (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DEBBE1E3B0FB,Vitamin A (mixed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_031F00EF9AEC,Vitamin A (not specified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_67B33F73A3D5,Vitamin A (retinol acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_42698C2988A1,Vitamin A (retinol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_13A2EFC692F1,Vitamin A (retinyl acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3B4431445D0B,Vitamin A (retinyl not specified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8526A3C1B5CB,Vitamin A (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F6FDFF8FF044,Vitamin A (vitamin A Palmitate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C06249622782,Vitamin A (vitamin A acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2FE4AA441E1C,Vitamin A (vitamin A cetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_501CD7447296,Vitamin A - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_155296BB2731,Vitamin A - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5C84079AEA51,Vitamin A - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_96887ECD9D39,Vitamin A - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0E23ACF7EBD2,Vitamin A - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C4FC8E1D77C2,Vitamin A - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_44BE5F4771DC,Vitamin A - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7F7C510E5C51,Vitamin A - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_59EB5782C8F2,Vitamin B12 (5-deoxyadenosylcobalamin),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6207E9211C46,Vitamin B12 in combination with Folic Acid and Vitamin B6,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_07BB03DA4024,Vitamin B2 (riboflavin 5-phosphate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_45168FA6E54D,Vitamin B6 (pridoxal 5-phosphate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_73F4A93D682E,Vitamin B6 (pyridoxal 5 phosphate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_377E8693D626,Vitamin B6 (pyridoxal 5-phosphate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1B4E4CAA4984,Vitamin B6 (pyridoxine 5-phosphate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DBCA2D96621E,Vitamin B6 in combination with Folic Acid and Vitamin B12,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_423A6C3813A4,Vitamin B9 (5-Methyltetrahydrofolate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0B3D8AAA7A1E,Vitamin C &mdash; Health Professional Fact Sheet (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_AC2C15B327E6,Vitamin C &mdash; QuickFacts (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FABEB65125D8,Vitamin C (Ascorbic acid) (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A51245F69079,Vitamin C (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_151BDAE41837,Vitamin C (ascorbic acid)  - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9D0D85FC1328,Vitamin C (ascorbic acid)  - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_24E35900B107,Vitamin C (ascorbic acid)  - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_04CC09E4051F,Vitamin C (ascorbic acid)  - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BD1EAC40C464,Vitamin C (ascorbic acid)  - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_33FFF44CEE87,Vitamin C (ascorbic acid)  - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9FF65BD6F629,Vitamin C (ascorbic acid)  - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_059566C7552E,Vitamin C (ascorbic acid)  - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0C067755CD4A,Vitamin C (ascorbic palmitate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1709B9FE80D5,Vitamin C (ascorbyl palmitate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_EBC8ADEB25D6,Vitamin C (calcium ascorbate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_ACB5043ED8B9,Vitamin C (mixed ascorbates),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A80AD4E6418F,Vitamin C (mixed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D36F97885A09,Vitamin C (not specified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6F8C7BC37F96,Vitamin C (sodium ascorbate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FAB3827C67E5,Vitamin C (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9B375FC89358,Vitamin D &mdash; Health Professional Fact Sheet (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3FCCCC5C748C,Vitamin D &mdash; QuickFacts (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F681E903EEA8,Vitamin D (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_256C8675E70B,Vitamin D (mixed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BBEC02FB78B0,Vitamin D (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B35A3E415E40,Vitamin D - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_445BA2753D1F,Vitamin D - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8363C992BA02,Vitamin D - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9B953EA8CA8D,Vitamin D - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DF13027E8056,Vitamin D - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CB2286662968,Vitamin D - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DC95BFFCC242,Vitamin D - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2448A9D98A37,Vitamin D - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8432761DDD3C,Vitamin D and Cancer Prevention (NCI),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2A7C0C77C159,Vitamin D in combination with calcium,1,FDA Directory,true,false,1,0,0,0,0.0,0.0,0,FDA_Dietary_Supplement_Ingredient_Directory
COMP_418A43B67061,Vitamin E &mdash; Health Professional Fact Sheet (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_732C108E79AA,Vitamin E &mdash; QuickFacts (ODS),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_899B7F6DAEDD,Vitamin E (Alpha-Tocomonoenol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0860A11D075A,Vitamin E (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0BC6CAC0AC8B,Vitamin E (Gamma Tocotrienol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_203BD39FD653,Vitamin E (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_834D28207E7B,Vitamin E (Mixed Tocopherols and Tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2D846B1BC2F2,Vitamin E (alpha tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_DE4F45DAEC3D,Vitamin E (alpha tocopheryl acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_08C4D995C34F,Vitamin E (alpha tocopheryl succinate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_57DA6D7E2138,Vitamin E (alpha tocopheryl),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_975A48F0CFD1,Vitamin E (alpha tocotrienol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1DA8C44431A2,Vitamin E (alpha-tocopherol acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1E4000A2165A,Vitamin E (alpha-tocopherol succinate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_05E95D5BF830,Vitamin E (alpha-tocopheryl acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_765EC8C9B63B,Vitamin E (alpha-tocopheryl hydrochloride),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F7E2C201BB82,Vitamin E (alpha-tocopheryl polyethylene glycol succinate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_80FB9288192C,Vitamin E (beta and delta tocopherols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_5A316FA3FF05,Vitamin E (beta tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_04248BA5EB92,Vitamin E (beta tocotrienol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3B36B0FD22B2,Vitamin E (beta-tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_88FD0303DC02,Vitamin E (beta-tocotrienol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_677F15C1B063,Vitamin E (delta tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C37017B50B32,Vitamin E (delta-tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A098710AC0D0,Vitamin E (delta-tocotrienol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_346C0E02FB02,Vitamin E (gamma tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9CDCDE158FF3,Vitamin E (gamma unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_047F32B7A3C5,Vitamin E (mixed alpha-tocopherol),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FC28221F8D04,Vitamin E (mixed tocopherols,1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_589560C8FA22,Vitamin E (mixed tocopherols/tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6F313CB0D3CB,Vitamin E (mixed tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_43311E1B6113,Vitamin E (mixed tocotrienols/tocopherols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9B0490671E3F,Vitamin E (mixed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B98BF9863118,Vitamin E (mixied tocopherols and tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_07F4E8E85493,Vitamin E (natural tocopherols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_77F461C2C497,Vitamin E (not specified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BD1B8B3552C1,Vitamin E (tocofersolan),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CCA1A75A3D35,Vitamin E (tocopherol ascorbyl palmitate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2287AD21B2B7,Vitamin E (tocopherol not specified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_6E946AEACC21,Vitamin E (tocopheryl acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C06530345E11,Vitamin E (tocopheryl succinate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_0402880D05A3,Vitamin E (tocotrienol unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_3CA61CAD493D,Vitamin E (tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_C31870A590FD,Vitamin E (unspecified tocopheryl acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B08CFDD796A4,Vitamin E (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_E2EBDB81278D,Vitamin E (vitamin E acetate),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_D71AA36E83BB,Vitamin E - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7B681914D6DC,Vitamin E - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_68A0785243B0,Vitamin E - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_8654D00EA4E6,Vitamin E - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2560525AD08C,Vitamin E - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_CAAFFC46B958,Vitamin E - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_4D94CBCD8B86,Vitamin E - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9D6FE64D02EB,Vitamin E - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_89A461DC22AA,Vitamin K (ClinicalTrials.gov),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_182AD97EF10F,Vitamin K (MedlinePlus Supplements),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_1576722A0598,Vitamin K (Mixed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7CC62498F527,Vitamin K (Phylloquinone),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_7ABDD99B444F,Vitamin K (menadione),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_97E1ACD32D53,Vitamin K (menaquinone),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FDF597D3A1E4,Vitamin K (unspecified),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9C09E2A9DB4D,Vitamin K - Adverse effects (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_9D45C71F1419,Vitamin K - Clinical trials (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_BA78ACACB683,Vitamin K - Contraindications (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A6E9CED532AB,Vitamin K - Dietary supplement use in human (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_F91E779E1766,Vitamin K - Dose and administration (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_B60F9A93E5E9,Vitamin K - Kinetics (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_A122A281C971,Vitamin K - Mechanism of action (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_2FE54CF8A7BD,Vitamin K - Poisoning (PubMed),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_FA5AA7C0E429,Vitamin and Mineral Fact Sheets,1,ODS,false,false,0,0,0,0,0.0,0.0,0,ODS
COMP_C46FEB3CFA86,Vitamine E (mixed tocotrienols),1,DSLD,false,false,0,0,0,0,0.0,0.0,0,DSLD
COMP_229F789150F5,acacia fiber,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_D968CF4EA900,apple fiber,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_5068EA63273D,bioflavonoids,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_8572716099B1,brewers yeast,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_02129A49570D,calcium beta-hydroxy-beta-methylbutyrate,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_5C157FDA3D76,cellulase,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
COMP_219459260BE3,cobalt sulfate,1,Curated Alias,false,false,0,0,0,0,0.0,0.0,0,Curated_Supplement_Component_Target
